customer_id,customer_name,customer_type,product,region,revenue,churn,signup_date
1391,Startup Client 1391,Startup,Developer Tools,EMEA,689.17,0,2023-09-08
1392,Startup Client 1392,Startup,Developer Tools,LATAM,1470.12,0,2023-09-10
1393,Startup Client 1393,Startup,Developer Tools,North America,1581.97,0,2023-09-12
1394,Startup Client 1394,Startup,Security Suite,APAC,972.64,0,2023-09-14
1395,Startup Client 1395,Startup,Analytics Pro,North America,1800.82,0,2023-09-16
1396,Startup Client 1396,Startup,Cloud Platform,EMEA,1691.27,0,2023-09-18
1397,Startup Client 1397,Startup,Developer Tools,APAC,1825.53,0,2023-09-20
1398,Startup Client 1398,Startup,Security Suite,APAC,2220.29,0,2023-09-22
1399,Startup Client 1399,Startup,Cloud Platform,North America,1662.18,0,2023-09-24
1400,Startup Client 1400,Startup,Security Suite,EMEA,925.99,0,2023-09-26
1401,Startup Client 1401,Startup,Cloud Platform,North America,2169.91,0,2023-09-28
1402,Startup Client 1402,Startup,Cloud Platform,EMEA,2419.66,0,2023-09-30
1403,Startup Client 1403,Startup,Developer Tools,North America,1588.24,0,2023-10-02
1404,Startup Client 1404,Startup,Cloud Platform,EMEA,425.46,0,2023-10-04
1405,Startup Client 1405,Startup,Analytics Pro,EMEA,1497.56,0,2023-10-06
1406,Startup Client 1406,Startup,Cloud Platform,EMEA,2104.15,0,2023-10-08
1407,Startup Client 1407,Startup,Analytics Pro,North America,1816.48,0,2023-10-10
1408,Startup Client 1408,Startup,Developer Tools,APAC,1650.0,0,2023-10-12
1409,Startup Client 1409,Startup,Developer Tools,EMEA,1582.89,0,2023-10-14
1410,Startup Client 1410,Startup,Security Suite,North America,1710.12,0,2023-10-16
1411,Startup Client 1411,Startup,Developer Tools,EMEA,1843.82,0,2023-10-18
1412,Startup Client 1412,Startup,Cloud Platform,North America,2304.95,0,2023-10-20
1413,Startup Client 1413,Startup,Developer Tools,APAC,425.14,0,2023-10-22
1414,Startup Client 1414,Startup,Developer Tools,EMEA,1028.97,0,2023-10-24
1415,Startup Client 1415,Startup,Security Suite,EMEA,1963.76,0,2023-10-26
1416,Startup Client 1416,Startup,Analytics Pro,North America,2356.41,0,2023-10-28
1417,Startup Client 1417,Startup,Developer Tools,EMEA,1585.99,0,2023-10-30
1418,Startup Client 1418,Startup,Analytics Pro,EMEA,436.48,0,2023-11-01
1419,Startup Client 1419,Startup,Developer Tools,LATAM,656.23,0,2023-11-03
1420,Startup Client 1420,Startup,Analytics Pro,EMEA,1293.83,0,2023-11-05
1421,Startup Client 1421,Startup,Developer Tools,EMEA,553.32,0,2023-11-07
1422,Startup Client 1422,Startup,Developer Tools,EMEA,1152.0,0,2023-11-09
1423,Startup Client 1423,Startup,Cloud Platform,APAC,1726.11,0,2023-11-11
1424,Startup Client 1424,Startup,Developer Tools,LATAM,2369.11,0,2023-11-13
1425,Startup Client 1425,Startup,Security Suite,EMEA,633.15,0,2023-11-15
1426,Startup Client 1426,Startup,Security Suite,North America,1579.82,0,2023-11-17
1427,Startup Client 1427,Startup,Analytics Pro,North America,579.01,0,2023-11-19
1428,Startup Client 1428,Startup,Analytics Pro,North America,1915.6,0,2023-11-21
1429,Startup Client 1429,Startup,Developer Tools,APAC,1515.21,0,2023-11-23
1430,Startup Client 1430,Startup,Analytics Pro,APAC,1569.36,0,2023-11-25
1431,Startup Client 1431,Startup,Cloud Platform,EMEA,1488.61,0,2023-11-27
1432,Startup Client 1432,Startup,Analytics Pro,North America,2297.64,0,2023-11-29
1433,Startup Client 1433,Startup,Cloud Platform,EMEA,615.63,0,2023-12-01
1434,Startup Client 1434,Startup,Cloud Platform,LATAM,1610.5,0,2023-12-03
1435,Startup Client 1435,Startup,Developer Tools,APAC,1961.29,0,2023-12-05
1436,Startup Client 1436,Startup,Security Suite,EMEA,476.41,0,2023-12-07
1437,Startup Client 1437,Startup,Developer Tools,North America,2123.04,0,2023-12-09
1438,Startup Client 1438,Startup,Cloud Platform,APAC,2369.94,0,2023-12-11
1439,Startup Client 1439,Startup,Cloud Platform,APAC,2436.07,0,2023-12-13
1440,Startup Client 1440,Startup,Security Suite,EMEA,388.63,0,2023-12-15
1441,Startup Client 1441,Startup,Developer Tools,APAC,1577.42,0,2023-12-17
1442,Startup Client 1442,Startup,Developer Tools,LATAM,1358.81,0,2023-12-19
1443,Startup Client 1443,Startup,Developer Tools,North America,348.55,0,2023-12-21
1444,Startup Client 1444,Startup,Analytics Pro,North America,2091.65,0,2023-12-23
1445,Startup Client 1445,Startup,Developer Tools,EMEA,1267.68,0,2023-12-25
1446,Startup Client 1446,Startup,Developer Tools,LATAM,420.04,0,2023-12-27
1447,Startup Client 1447,Startup,Analytics Pro,EMEA,1143.07,0,2023-12-29
1448,Startup Client 1448,Startup,Developer Tools,APAC,406.4,0,2023-12-31
1449,Startup Client 1449,Startup,Analytics Pro,APAC,1593.6,0,2023-01-02
1450,Startup Client 1450,Startup,Developer Tools,EMEA,1520.31,0,2023-01-04
1451,Startup Client 1451,Startup,Developer Tools,EMEA,2025.69,0,2023-01-06
1452,Startup Client 1452,Startup,Developer Tools,EMEA,2407.48,0,2023-01-08
1453,Startup Client 1453,Startup,Developer Tools,EMEA,785.07,0,2023-01-10
1454,Startup Client 1454,Startup,Cloud Platform,EMEA,706.64,0,2023-01-12
1455,Startup Client 1455,Startup,Developer Tools,North America,1980.12,0,2023-01-14
1456,Startup Client 1456,Startup,Cloud Platform,EMEA,1766.35,0,2023-01-16
1457,Startup Client 1457,Startup,Cloud Platform,North America,659.41,0,2023-01-18
1458,Startup Client 1458,Startup,Cloud Platform,EMEA,1150.76,0,2023-01-20
1459,Startup Client 1459,Startup,Security Suite,EMEA,1425.76,0,2023-01-22
1460,Startup Client 1460,Startup,Cloud Platform,EMEA,2146.12,0,2023-01-24
1461,Startup Client 1461,Startup,Cloud Platform,EMEA,436.49,0,2023-01-26
1462,Startup Client 1462,Startup,Developer Tools,EMEA,1545.24,0,2023-01-28
1463,Startup Client 1463,Startup,Cloud Platform,North America,2411.54,0,2023-01-30
1464,Startup Client 1464,Startup,Cloud Platform,EMEA,396.94,0,2023-02-01
1465,Startup Client 1465,Startup,Cloud Platform,LATAM,1720.26,0,2023-02-03
1466,Startup Client 1466,Startup,Analytics Pro,North America,2152.76,0,2023-02-05
1467,Startup Client 1467,Startup,Cloud Platform,North America,673.75,0,2023-02-07
1468,Startup Client 1468,Startup,Analytics Pro,EMEA,1440.84,0,2023-02-09
1469,Startup Client 1469,Startup,Developer Tools,LATAM,2476.91,0,2023-02-11
1470,Startup Client 1470,Startup,Analytics Pro,EMEA,613.62,0,2023-02-13
1471,Startup Client 1471,Startup,Cloud Platform,APAC,468.87,0,2023-02-15
1472,Startup Client 1472,Startup,Security Suite,EMEA,1712.0,0,2023-02-17
1473,Startup Client 1473,Startup,Cloud Platform,North America,1213.97,0,2023-02-19
1474,Startup Client 1474,Startup,Cloud Platform,LATAM,689.58,0,2023-02-21
1475,Startup Client 1475,Startup,Developer Tools,North America,1618.59,0,2023-02-23
1476,Startup Client 1476,Startup,Analytics Pro,North America,1164.92,0,2023-02-25
1477,Startup Client 1477,Startup,Developer Tools,APAC,693.87,0,2023-02-27
1478,Startup Client 1478,Startup,Security Suite,LATAM,1503.24,0,2023-03-01
1479,Startup Client 1479,Startup,Analytics Pro,North America,460.02,0,2023-03-03
1480,Startup Client 1480,Startup,Developer Tools,North America,2021.34,0,2023-03-05
1481,Startup Client 1481,Startup,Developer Tools,North America,2223.48,0,2023-03-07
1482,Startup Client 1482,Startup,Security Suite,LATAM,1178.53,0,2023-03-09
1483,Startup Client 1483,Startup,Developer Tools,North America,697.96,0,2023-03-11
1484,Startup Client 1484,Startup,Security Suite,EMEA,1907.91,0,2023-03-13
1485,Startup Client 1485,Startup,Developer Tools,APAC,2131.75,0,2023-03-15
1486,Startup Client 1486,Startup,Developer Tools,North America,431.16,0,2023-03-17
1487,Startup Client 1487,Startup,Developer Tools,EMEA,1214.8,0,2023-03-19
1488,Startup Client 1488,Startup,Developer Tools,North America,1443.15,0,2023-03-21
1489,Startup Client 1489,Startup,Analytics Pro,North America,1786.0,0,2023-03-23
1490,Startup Client 1490,Startup,Developer Tools,APAC,649.22,0,2023-03-25
1491,Startup Client 1491,Startup,Developer Tools,North America,2295.49,0,2023-03-27
1492,Startup Client 1492,Startup,Developer Tools,EMEA,1081.97,0,2023-03-29
1493,Startup Client 1493,Startup,Analytics Pro,EMEA,1220.46,0,2023-03-31
1494,Startup Client 1494,Startup,Cloud Platform,EMEA,1566.31,0,2023-04-02
1495,Startup Client 1495,Startup,Developer Tools,North America,1517.64,0,2023-04-04
1496,Startup Client 1496,Startup,Cloud Platform,EMEA,1933.0,0,2023-04-06
1497,Startup Client 1497,Startup,Developer Tools,North America,2016.47,0,2023-04-08
1498,Startup Client 1498,Startup,Developer Tools,APAC,1828.9,0,2023-04-10
1499,Startup Client 1499,Startup,Developer Tools,EMEA,1917.06,0,2023-04-12
1500,Startup Client 1500,Startup,Analytics Pro,EMEA,593.0,0,2023-04-14
1501,Startup Client 1501,Startup,Developer Tools,North America,1618.46,0,2023-04-16
1502,Startup Client 1502,Startup,Security Suite,North America,314.22,0,2023-04-18
1503,Startup Client 1503,Startup,Cloud Platform,EMEA,1916.14,0,2023-04-20
1504,Startup Client 1504,Startup,Cloud Platform,EMEA,2371.24,0,2023-04-22
1505,Startup Client 1505,Startup,Developer Tools,EMEA,501.13,0,2023-04-24
1506,Startup Client 1506,Startup,Developer Tools,APAC,1196.2,0,2023-04-26
1507,Startup Client 1507,Startup,Cloud Platform,APAC,731.85,0,2023-04-28
1508,Startup Client 1508,Startup,Developer Tools,EMEA,1569.66,0,2023-04-30
1509,Startup Client 1509,Startup,Security Suite,APAC,2082.35,0,2023-05-02
1510,Startup Client 1510,Startup,Developer Tools,North America,2308.69,0,2023-05-04
1511,Startup Client 1511,Startup,Cloud Platform,North America,891.35,0,2023-05-06
1512,Startup Client 1512,Startup,Developer Tools,EMEA,974.11,0,2023-05-08
1513,Startup Client 1513,Startup,Developer Tools,North America,1238.3,0,2023-05-10
1514,Startup Client 1514,Startup,Cloud Platform,EMEA,493.13,0,2023-05-12
1515,Startup Client 1515,Startup,Analytics Pro,EMEA,770.79,0,2023-05-14
1516,Startup Client 1516,Startup,Cloud Platform,EMEA,2086.11,0,2023-05-16
1517,Startup Client 1517,Startup,Developer Tools,LATAM,1771.53,0,2023-05-18
1518,Startup Client 1518,Startup,Cloud Platform,APAC,344.3,0,2023-05-20
1519,Startup Client 1519,Startup,Developer Tools,APAC,1308.74,0,2023-05-22
1520,Startup Client 1520,Startup,Developer Tools,LATAM,1793.95,0,2023-05-24
1521,Startup Client 1521,Startup,Analytics Pro,APAC,1884.35,0,2023-05-26
1522,Startup Client 1522,Startup,Analytics Pro,APAC,408.29,0,2023-05-28
1523,Startup Client 1523,Startup,Analytics Pro,North America,863.62,0,2023-05-30
1524,Startup Client 1524,Startup,Developer Tools,APAC,2190.05,0,2023-06-01
1525,Startup Client 1525,Startup,Developer Tools,APAC,825.95,0,2023-06-03
1526,Startup Client 1526,Startup,Security Suite,North America,987.72,0,2023-06-05
1527,Startup Client 1527,Startup,Developer Tools,LATAM,2448.43,0,2023-06-07
1528,Startup Client 1528,Startup,Developer Tools,APAC,967.45,0,2023-06-09
1529,Startup Client 1529,Startup,Developer Tools,EMEA,1821.64,0,2023-06-11
1530,Startup Client 1530,Startup,Developer Tools,APAC,587.58,0,2023-06-13
1531,Startup Client 1531,Startup,Analytics Pro,EMEA,1565.13,0,2023-06-15
1532,Startup Client 1532,Startup,Security Suite,EMEA,986.82,0,2023-06-17
1533,Startup Client 1533,Startup,Analytics Pro,EMEA,1939.47,0,2023-06-19
1534,Startup Client 1534,Startup,Cloud Platform,APAC,892.16,0,2023-06-21
1535,Startup Client 1535,Startup,Analytics Pro,APAC,2300.36,0,2023-06-23
1536,Startup Client 1536,Startup,Developer Tools,North America,2273.39,0,2023-06-25
1537,Startup Client 1537,Startup,Analytics Pro,North America,2403.84,0,2023-06-27
1538,Startup Client 1538,Startup,Security Suite,North America,437.35,0,2023-06-29
1539,Startup Client 1539,Startup,Analytics Pro,APAC,846.79,0,2023-07-01
1540,Startup Client 1540,Startup,Analytics Pro,APAC,2226.08,0,2023-07-03
1541,Startup Client 1541,Startup,Developer Tools,North America,2185.91,0,2023-07-05
1542,Startup Client 1542,Startup,Developer Tools,APAC,1818.71,0,2023-07-07
1543,Startup Client 1543,Startup,Developer Tools,EMEA,1029.56,0,2023-07-09
1544,Startup Client 1544,Startup,Cloud Platform,North America,1423.25,0,2023-07-11
1545,Startup Client 1545,Startup,Developer Tools,North America,2065.27,0,2023-07-13
1546,Startup Client 1546,Startup,Analytics Pro,APAC,2395.25,0,2023-07-15
1547,Startup Client 1547,Startup,Developer Tools,LATAM,1954.02,0,2023-07-17
1548,Startup Client 1548,Startup,Developer Tools,North America,988.42,0,2023-07-19
1549,Startup Client 1549,Startup,Developer Tools,APAC,1851.09,0,2023-07-21
1550,Startup Client 1550,Startup,Developer Tools,North America,855.09,0,2023-07-23
1551,Startup Client 1551,Startup,Developer Tools,EMEA,418.0,0,2023-07-25
1552,Startup Client 1552,Startup,Analytics Pro,North America,2168.02,0,2023-07-27
1553,Startup Client 1553,Startup,Developer Tools,North America,2140.17,0,2023-07-29
1554,Startup Client 1554,Startup,Developer Tools,EMEA,1884.84,0,2023-07-31
1555,Startup Client 1555,Startup,Developer Tools,APAC,1313.98,0,2023-08-02
1556,Startup Client 1556,Startup,Cloud Platform,APAC,1860.66,0,2023-08-04
1557,Startup Client 1557,Startup,Developer Tools,EMEA,1776.23,0,2023-08-06
1558,Startup Client 1558,Startup,Developer Tools,North America,2234.42,0,2023-08-08
1559,Startup Client 1559,Startup,Developer Tools,North America,1197.11,0,2023-08-10
1560,Startup Client 1560,Startup,Developer Tools,EMEA,2415.12,0,2023-08-12
1561,Startup Client 1561,Startup,Analytics Pro,LATAM,895.23,0,2023-08-14
1562,Startup Client 1562,Startup,Developer Tools,EMEA,956.2,0,2023-08-16
1563,Startup Client 1563,Startup,Cloud Platform,EMEA,606.36,0,2023-08-18
1564,Startup Client 1564,Startup,Analytics Pro,EMEA,2446.71,0,2023-08-20
1565,Startup Client 1565,Startup,Developer Tools,EMEA,1057.0,0,2023-08-22
1566,Startup Client 1566,Startup,Developer Tools,EMEA,2235.81,0,2023-08-24
1567,Startup Client 1567,Startup,Developer Tools,North America,604.42,0,2023-08-26
1568,Startup Client 1568,Startup,Developer Tools,EMEA,461.4,0,2023-08-28
1569,Startup Client 1569,Startup,Security Suite,APAC,1213.32,0,2023-08-30
1570,Startup Client 1570,Startup,Developer Tools,EMEA,730.57,0,2023-09-01
1571,Startup Client 1571,Startup,Security Suite,North America,1221.73,0,2023-09-03
1572,Startup Client 1572,Startup,Developer Tools,North America,1954.65,0,2023-09-05
1573,Startup Client 1573,Startup,Developer Tools,EMEA,1611.31,0,2023-09-07
1574,Startup Client 1574,Startup,Analytics Pro,North America,2325.52,0,2023-09-09
1575,Startup Client 1575,Startup,Security Suite,North America,749.33,0,2023-09-11
1576,Startup Client 1576,Startup,Developer Tools,APAC,300.5,0,2023-09-13
1577,Startup Client 1577,Startup,Cloud Platform,North America,1933.04,0,2023-09-15
1578,Startup Client 1578,Startup,Developer Tools,LATAM,448.73,0,2023-09-17
1579,Startup Client 1579,Startup,Cloud Platform,EMEA,1247.18,0,2023-09-19
1580,Startup Client 1580,Startup,Analytics Pro,EMEA,1067.43,0,2023-09-21
1581,Startup Client 1581,Startup,Cloud Platform,North America,1881.18,0,2023-09-23
1582,Startup Client 1582,Startup,Analytics Pro,North America,2487.53,0,2023-09-25
1583,Startup Client 1583,Startup,Cloud Platform,EMEA,717.73,0,2023-09-27
1584,Startup Client 1584,Startup,Analytics Pro,EMEA,2065.28,0,2023-09-29
1585,Startup Client 1585,Startup,Developer Tools,APAC,1786.29,0,2023-10-01
1586,Startup Client 1586,Startup,Cloud Platform,APAC,2205.28,0,2023-10-03
1587,Startup Client 1587,Startup,Developer Tools,EMEA,1313.61,0,2023-10-05
1588,Startup Client 1588,Startup,Developer Tools,North America,2471.17,0,2023-10-07
1589,Startup Client 1589,Startup,Developer Tools,APAC,1484.47,0,2023-10-09
1590,Startup Client 1590,Startup,Developer Tools,North America,514.21,0,2023-10-11
1591,Startup Client 1591,Startup,Security Suite,North America,315.36,0,2023-10-13
1592,Startup Client 1592,Startup,Analytics Pro,APAC,2101.51,0,2023-10-15
1593,Startup Client 1593,Startup,Analytics Pro,North America,301.32,0,2023-10-17
1594,Startup Client 1594,Startup,Cloud Platform,North America,813.85,0,2023-10-19
1595,Startup Client 1595,Startup,Analytics Pro,EMEA,1522.21,0,2023-10-21
1596,Startup Client 1596,Startup,Developer Tools,LATAM,1129.11,0,2023-10-23
1597,Startup Client 1597,Startup,Analytics Pro,North America,1384.51,0,2023-10-25
1598,Startup Client 1598,Startup,Cloud Platform,North America,2397.49,0,2023-10-27
1599,Startup Client 1599,Startup,Analytics Pro,North America,955.75,0,2023-10-29
1600,Startup Client 1600,Startup,Cloud Platform,EMEA,2022.96,0,2023-10-31
1601,Startup Client 1601,Startup,Cloud Platform,LATAM,572.46,0,2023-11-02
1602,Startup Client 1602,Startup,Developer Tools,EMEA,718.28,0,2023-11-04
1603,Startup Client 1603,Startup,Developer Tools,North America,471.28,0,2023-11-06
1604,Startup Client 1604,Startup,Cloud Platform,APAC,2191.22,0,2023-11-08
1605,Startup Client 1605,Startup,Developer Tools,APAC,329.1,0,2023-11-10
1606,Startup Client 1606,Startup,Developer Tools,APAC,2356.55,0,2023-11-12
1607,Startup Client 1607,Startup,Cloud Platform,North America,2254.02,0,2023-11-14
1608,Startup Client 1608,Startup,Analytics Pro,EMEA,935.73,0,2023-11-16
1609,Startup Client 1609,Startup,Cloud Platform,APAC,1498.02,0,2023-11-18
1610,Startup Client 1610,Startup,Analytics Pro,EMEA,668.65,0,2023-11-20
1611,Startup Client 1611,Startup,Developer Tools,EMEA,2052.17,0,2023-11-22
1612,Startup Client 1612,Startup,Developer Tools,North America,642.7,0,2023-11-24
1613,Startup Client 1613,Startup,Security Suite,North America,1130.2,0,2023-11-26
1614,Startup Client 1614,Startup,Developer Tools,LATAM,902.77,0,2023-11-28
1615,Startup Client 1615,Startup,Cloud Platform,North America,1075.12,0,2023-11-30
1616,Startup Client 1616,Startup,Developer Tools,North America,1162.88,0,2023-12-02
1617,Startup Client 1617,Startup,Cloud Platform,LATAM,1979.73,0,2023-12-04
1618,Startup Client 1618,Startup,Developer Tools,North America,1139.56,0,2023-12-06
1619,Startup Client 1619,Startup,Cloud Platform,North America,1680.87,0,2023-12-08
1620,Startup Client 1620,Startup,Developer Tools,APAC,2363.74,0,2023-12-10
1621,Startup Client 1621,Startup,Developer Tools,North America,1675.95,0,2023-12-12
1622,Startup Client 1622,Startup,Analytics Pro,EMEA,1036.54,0,2023-12-14
1623,Startup Client 1623,Startup,Cloud Platform,EMEA,1083.11,0,2023-12-16
1624,Startup Client 1624,Startup,Analytics Pro,North America,2091.64,0,2023-12-18
1625,Startup Client 1625,Startup,Analytics Pro,North America,732.71,0,2023-12-20
1626,Startup Client 1626,Startup,Developer Tools,APAC,1714.15,0,2023-12-22
1627,Startup Client 1627,Startup,Developer Tools,North America,1097.5,0,2023-12-24
1628,Startup Client 1628,Startup,Developer Tools,North America,1331.89,0,2023-12-26
1629,Startup Client 1629,Startup,Developer Tools,North America,541.7,0,2023-12-28
1630,Startup Client 1630,Startup,Cloud Platform,APAC,1804.51,0,2023-12-30
1631,Startup Client 1631,Startup,Cloud Platform,EMEA,995.42,0,2023-01-01
1632,Startup Client 1632,Startup,Analytics Pro,North America,829.77,0,2023-01-03
1633,Startup Client 1633,Startup,Analytics Pro,North America,623.76,0,2023-01-05
1634,Startup Client 1634,Startup,Cloud Platform,EMEA,2303.82,0,2023-01-07
1635,Startup Client 1635,Startup,Analytics Pro,LATAM,571.14,0,2023-01-09
1636,Startup Client 1636,Startup,Developer Tools,North America,655.73,0,2023-01-11
1637,Startup Client 1637,Startup,Developer Tools,APAC,1931.45,0,2023-01-13
1638,Startup Client 1638,Startup,Developer Tools,North America,1518.79,0,2023-01-15
1639,Startup Client 1639,Startup,Developer Tools,North America,665.7,0,2023-01-17
1640,Startup Client 1640,Startup,Developer Tools,North America,1118.58,0,2023-01-19
1641,Startup Client 1641,Startup,Developer Tools,EMEA,2394.54,0,2023-01-21
1642,Startup Client 1642,Startup,Cloud Platform,North America,2237.97,0,2023-01-23
1643,Startup Client 1643,Startup,Analytics Pro,APAC,1323.08,0,2023-01-25
1644,Startup Client 1644,Startup,Security Suite,North America,2322.26,0,2023-01-27
1645,Startup Client 1645,Startup,Security Suite,EMEA,2415.41,0,2023-01-29
1646,Startup Client 1646,Startup,Developer Tools,EMEA,1073.63,0,2023-01-31
1647,Startup Client 1647,Startup,Developer Tools,North America,1976.78,0,2023-02-02
1648,Startup Client 1648,Startup,Developer Tools,EMEA,1254.13,0,2023-02-04
1649,Startup Client 1649,Startup,Developer Tools,EMEA,2046.66,0,2023-02-06
1650,Startup Client 1650,Startup,Developer Tools,APAC,1931.58,0,2023-02-08
1651,Startup Client 1651,Startup,Cloud Platform,EMEA,1169.12,0,2023-02-10
1652,Startup Client 1652,Startup,Security Suite,APAC,1782.26,0,2023-02-12
1653,Startup Client 1653,Startup,Developer Tools,North America,1085.36,0,2023-02-14
1654,Startup Client 1654,Startup,Developer Tools,North America,1948.61,0,2023-02-16
1655,Startup Client 1655,Startup,Developer Tools,EMEA,942.2,0,2023-02-18
1656,Startup Client 1656,Startup,Developer Tools,APAC,775.27,0,2023-02-20
1657,Startup Client 1657,Startup,Security Suite,EMEA,2405.7,0,2023-02-22
1658,Startup Client 1658,Startup,Developer Tools,APAC,2275.5,0,2023-02-24
1659,Startup Client 1659,Startup,Security Suite,North America,854.78,0,2023-02-26
1660,Startup Client 1660,Startup,Cloud Platform,North America,753.16,0,2023-02-28
1661,Startup Client 1661,Startup,Analytics Pro,APAC,2450.02,0,2023-03-02
1662,Startup Client 1662,Startup,Developer Tools,North America,2146.02,0,2023-03-04
1663,Startup Client 1663,Startup,Developer Tools,APAC,1901.86,0,2023-03-06
1664,Startup Client 1664,Startup,Developer Tools,EMEA,1993.44,0,2023-03-08
1665,Startup Client 1665,Startup,Developer Tools,North America,1051.61,0,2023-03-10
1666,Startup Client 1666,Startup,Cloud Platform,North America,2274.27,0,2023-03-12
1667,Startup Client 1667,Startup,Developer Tools,EMEA,2094.64,0,2023-03-14
1668,Startup Client 1668,Startup,Developer Tools,North America,1341.56,0,2023-03-16
1669,Startup Client 1669,Startup,Cloud Platform,APAC,2213.23,0,2023-03-18
1670,Startup Client 1670,Startup,Cloud Platform,EMEA,2164.6,0,2023-03-20
1671,Startup Client 1671,Startup,Developer Tools,EMEA,664.1,0,2023-03-22
1672,Startup Client 1672,Startup,Cloud Platform,North America,1697.71,0,2023-03-24
1673,Startup Client 1673,Startup,Analytics Pro,EMEA,391.29,0,2023-03-26
1674,Startup Client 1674,Startup,Developer Tools,EMEA,2187.46,0,2023-03-28
1675,Startup Client 1675,Startup,Developer Tools,LATAM,2396.86,0,2023-03-30
1676,Startup Client 1676,Startup,Analytics Pro,North America,1460.69,0,2023-04-01
1677,Startup Client 1677,Startup,Cloud Platform,North America,1897.39,0,2023-04-03
1678,Startup Client 1678,Startup,Developer Tools,EMEA,1471.44,0,2023-04-05
1679,Startup Client 1679,Startup,Analytics Pro,EMEA,665.76,0,2023-04-07
1680,Startup Client 1680,Startup,Developer Tools,LATAM,2433.6,0,2023-04-09
1681,Startup Client 1681,Startup,Developer Tools,North America,1976.87,0,2023-04-11
1682,Startup Client 1682,Startup,Developer Tools,EMEA,1766.71,0,2023-04-13
1683,Startup Client 1683,Startup,Developer Tools,North America,1377.53,0,2023-04-15
1684,Startup Client 1684,Startup,Cloud Platform,APAC,1442.49,0,2023-04-17
1685,Startup Client 1685,Startup,Cloud Platform,EMEA,708.71,0,2023-04-19
1686,Startup Client 1686,Startup,Security Suite,North America,1748.28,0,2023-04-21
1687,Startup Client 1687,Startup,Analytics Pro,LATAM,1527.98,0,2023-04-23
1688,Startup Client 1688,Startup,Developer Tools,North America,2329.82,0,2023-04-25
1689,Startup Client 1689,Startup,Cloud Platform,EMEA,1921.69,0,2023-04-27
1690,Startup Client 1690,Startup,Developer Tools,North America,1039.91,0,2023-04-29
1691,Startup Client 1691,Startup,Developer Tools,EMEA,1516.19,0,2023-05-01
1692,Startup Client 1692,Startup,Developer Tools,EMEA,487.89,0,2023-05-03
1693,Startup Client 1693,Startup,Analytics Pro,EMEA,1651.21,0,2023-05-05
1694,Startup Client 1694,Startup,Cloud Platform,North America,1244.13,0,2023-05-07
1695,Startup Client 1695,Startup,Analytics Pro,North America,2142.44,0,2023-05-09
1696,Startup Client 1696,Startup,Developer Tools,North America,1410.81,0,2023-05-11
1697,Startup Client 1697,Startup,Cloud Platform,North America,1568.98,0,2023-05-13
1698,Startup Client 1698,Startup,Developer Tools,North America,416.04,0,2023-05-15
1699,Startup Client 1699,Startup,Security Suite,APAC,399.33,0,2023-05-17
1700,Startup Client 1700,Startup,Security Suite,North America,877.3,0,2023-05-19
1701,Startup Client 1701,Startup,Developer Tools,EMEA,1287.97,0,2023-05-21
1702,Startup Client 1702,Startup,Analytics Pro,North America,1031.34,0,2023-05-23
1703,Startup Client 1703,Startup,Cloud Platform,APAC,1106.96,0,2023-05-25
1704,Startup Client 1704,Startup,Developer Tools,APAC,2425.8,0,2023-05-27
1705,Startup Client 1705,Startup,Developer Tools,North America,1621.74,0,2023-05-29
1706,Startup Client 1706,Startup,Security Suite,EMEA,1687.69,0,2023-05-31
1707,Startup Client 1707,Startup,Analytics Pro,North America,1967.11,0,2023-06-02
1708,Startup Client 1708,Startup,Cloud Platform,EMEA,2334.21,0,2023-06-04
1709,Startup Client 1709,Startup,Developer Tools,EMEA,2308.16,0,2023-06-06
1710,Startup Client 1710,Startup,Analytics Pro,APAC,849.44,0,2023-06-08
1711,Startup Client 1711,Startup,Developer Tools,North America,1530.28,0,2023-06-10
1712,Startup Client 1712,Startup,Developer Tools,EMEA,335.26,0,2023-06-12
1713,Startup Client 1713,Startup,Cloud Platform,APAC,1627.07,0,2023-06-14
1714,Startup Client 1714,Startup,Developer Tools,North America,2351.65,0,2023-06-16
1715,Startup Client 1715,Startup,Developer Tools,EMEA,1579.79,0,2023-06-18
1716,Startup Client 1716,Startup,Developer Tools,APAC,2235.64,0,2023-06-20
1717,Startup Client 1717,Startup,Cloud Platform,North America,1671.71,0,2023-06-22
1718,Startup Client 1718,Startup,Developer Tools,APAC,743.95,0,2023-06-24
1719,Startup Client 1719,Startup,Analytics Pro,North America,1788.08,0,2023-06-26
1720,Startup Client 1720,Startup,Security Suite,North America,1964.19,0,2023-06-28
1721,Startup Client 1721,Startup,Cloud Platform,North America,1656.57,0,2023-06-30
1722,Startup Client 1722,Startup,Cloud Platform,LATAM,1330.83,0,2023-07-02
1723,Startup Client 1723,Startup,Cloud Platform,North America,760.01,0,2023-07-04
1724,Startup Client 1724,Startup,Security Suite,EMEA,1991.93,0,2023-07-06
1725,Startup Client 1725,Startup,Cloud Platform,EMEA,346.22,0,2023-07-08
1726,Startup Client 1726,Startup,Developer Tools,North America,2096.64,0,2023-07-10
1727,Startup Client 1727,Startup,Developer Tools,EMEA,1484.4,0,2023-07-12
1728,Startup Client 1728,Startup,Cloud Platform,LATAM,2125.04,0,2023-07-14
1729,Startup Client 1729,Startup,Developer Tools,APAC,1953.13,0,2023-07-16
1730,Startup Client 1730,Startup,Developer Tools,North America,1099.49,0,2023-07-18
